0.11034262381830794,0.0,0.6466275659824048,0.0,0.5884773662551441,0.6286214271825781,0.9876416065911431,0.020110105100323045,1.0,0.9141221374045801,0.8837209302325582,1.0,0.5383554083885209,0.18444444444444447
0.0005735648963446954,0.0,0.14772727272727276,0.0,0.13168724279835392,0.5967334240715535,0.5478887744593204,0.3003503344101188,0.08695652173913043,0.11450381679389313,0.6860465116279071,0.9883361225214261,0.13245033112582782,0.48000000000000004
5.215248126669384e-05,0.55,0.06561583577712611,0.0,0.008230452674897127,0.5623177133968501,0.29866117404737386,0.5614723144820055,0.0,0.21564885496183206,0.31395348837209314,0.9944723363253716,0.1793598233995585,0.37777777777777777
0.004078683707340057,0.0,0.3460410557184751,0.0,0.32716049382716056,0.5844837643398794,0.8692070030895983,0.2243323172118841,0.13043478260869565,0.22328244274809161,0.6744186046511627,0.9969318930980273,0.2083333333333333,0.4177777777777778
0.00224525423660232,0.22,0.19794721407624635,0.0,0.09465020576131684,0.3951001361073303,0.7579814624098867,0.6204012921424996,0.2608695652173913,0.2729007633587786,0.7558139534883723,0.9381053805973935,0.29718543046357615,0.28
0.002085424865134133,0.0,0.2536656891495601,0.0,0.2222222222222222,0.558040054442932,0.121524201853759,0.38936257336548524,0.17391304347826086,0.19083969465648856,0.8139534883720932,0.9918352857649984,0.092439293598234,0.4355555555555556
0.0007172090150059772,0.0,0.49230205278592376,0.0,0.33950617283950624,0.5990666925918724,0.8465499485066941,0.2078438509486328,0.17391304347826086,0.16984732824427481,0.44186046511627897,0.9895532227800599,0.21964679911699775,0.5266666666666666
0.0006502200519996206,0.0,0.20161290322580647,0.0,0.2345679012345679,0.4612094108496985,0.6725025746652935,0.20231129714727697,0.17391304347826086,0.17557251908396945,0.7674418604651163,1.0,0.21937086092715227,0.3088888888888889
0.0013824903439231342,0.0,0.4934017595307918,0.0,0.10699588477366254,0.606066498152829,0.29042224510813597,0.43890986851085123,0.13043478260869565,0.1946564885496183,0.39534883720930236,1.0,0.12527593818984545,0.5244444444444445
0.05240548823939068,0.0,0.6466275659824048,0.0,0.6748971193415637,0.4695702897141745,0.8753861997940269,0.13136175440192913,1.0,0.9141221374045801,0.8837209302325582,0.0201835792890106,0.4768211920529801,0.1711111111111111
0.0013006648991771147,0.0,0.08907624633431087,0.0,0.12345679012345678,0.595761228854754,0.5653964984552008,0.21458665089403522,0.043478260869565216,0.16984732824427481,0.6279069767441862,0.9013134540291091,0.1357615894039735,0.52
0.0019407691681724197,0.0,0.3383431085043988,0.0,0.41152263374485587,0.4100719424460431,0.26673532440782705,0.15119887165021156,0.21739130434782608,0.3893129770992366,0.7674418604651163,0.9908463918048583,0.4379139072847682,0.40222222222222226
